,index,song,artist,id,MISSING,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
2263,18776,Daddy's Little Man,O.C. Smith,57rxqpox1nfx6hwIqfAh0F,MISSING,0.392,0.485,0,-12.101,1,0.0448,0.303,2.54e-05,0.0189,0.456,166.231,234093,4
2264,18777,"Friend, Lover, Woman, Wife",O.C. Smith,4YOB5119MPTEiiDEsRPamo,MISSING,0.346,0.596,7,-10.076,1,0.0674,0.391,0,0.166,0.843,187.161,192533,4
2265,18778,Help Me Make It Through The Night,O.C. Smith,4WnHV5EMKdMUHGYY8Qqbsm,MISSING,0.482,0.467,8,-14.465,1,0.0329,0.5,0.0247,0.295,0.708,95.658,219507,4
2266,18781,La La Peace Song,O.C. Smith,1mgMTIxbHEByMj5j9UXOi3,MISSING,0.805,0.498,5,-16.685,1,0.0548,0.109,3.28e-05,0.0289,0.963,110.395,237600,4
2267,18783,Primrose Lane,O.C. Smith,1HySJa4UFaH1WZTYjWlfBs,MISSING,0.573,0.687,8,-8.725,1,0.0345,0.638,0,0.0403,0.788,130.119,175027,4
2268,18792,I Won't Let You Down,OK Go,5v2snXqNEVtKxsJy5YBVfV,MISSING,0.755,0.915,2,-3.505,1,0.105,0.0257,0,0.0351,0.7,113.986,222440,4
2269,18795,This Is Love,Oak,4EBhDOjQjh7LR5sd7fmhAD,MISSING,0.549,0.596,7,-10.684,1,0.0937,0.405,0,0.194,0.56,75.698,183154,4
2270,18799,The Shock Of The Lightning,Oasis,72pRggptACNxeYG0vG3V3Q,MISSING,0.329,0.953,11,-2.416,0,0.0874,4.47e-05,0.558,0.302,0.0374,136.922,299947,4
2271,18803,Deep Enough For Me,Ocean,06OFADl7JHOY1r3fBeHjXg,MISSING,0.731,0.864,9,-9.22,1,0.0467,0.0163,1.76e-06,0.123,0.962,141.924,193933,4
2272,18804,One More Chance,Ocean,1G1GrHWPRWjmDV36J1BQE1,MISSING,0.67,0.627,7,-11.769,1,0.0374,0.348,0.000589,0.183,0.92,79.956,197333,4
2273,18805,Put Your Hand In The Hand,Ocean,4uksgqENz9mgOlkFMAFvBt,MISSING,0.793,0.499,9,-12.589,1,0.0446,0.000727,0.000424,0.103,0.98,136.268,177760,4
2274,18807,Love Makes The World Go Round,Odds & Ends,5rm0bZdcfjkBTosAFOqa97,MISSING,0.508,0.523,0,-8.617,1,0.0332,0.0964,1.83e-06,0.0858,0.673,117.624,146133,4
2275,18828,Try It,Ohio Express,6dLKiUywNz1HYP6hk7n5IU,MISSING,0.525,0.872,7,-9.331,1,0.0375,0.0141,0.34,0.118,0.487,129.207,169773,4
2276,18830,Ecstasy,Ohio Players,00snuSKTpZuqOcxyqNjXoZ,MISSING,0.658,0.633,7,-9.374,1,0.0536,0.2,0.00261,0.11,0.936,101.057,149227,4
2277,18834,Funky Worm,Ohio Players,4UDgg6XL6hRkR7naHh6kze,MISSING,0.633,0.644,2,-9.923,0,0.0914,0.0803,0.000246,0.0356,0.949,86.115,161024,4
2278,18853,I Was On A Boat That Day,Old Dominion,7u6kAP26NFU2rwNKjFUpI8,MISSING,0.541,0.903,11,-4.746,1,0.0901,0.00546,0,0.205,0.767,139.981,178680,4
2279,18862,Angelica,Oliver,1sEImexIhca9b7pUcpObsC,MISSING,0.392,0.324,7,-13.29,1,0.0297,0.382,0,0.172,0.297,106.303,283667,4
2280,18864,Jean,Oliver,2cjoDBTUi9FO103xhAU6Tk,MISSING,0.309,0.159,3,-13.39,1,0.0305,0.837,0.000335,0.117,0.328,91.936,204573,3
2281,18866,Life Goes On,Oliver Tree,0eu4C55hL6x29mmeAjytzC,MISSING,0.7,0.49,0,-5.187,1,0.076,0.186,0,0.117,0.569,79.982,161803,4
2282,18869,Banks Of The Ohio,Olivia Newton-John,6ZS881EDqCJuLpCPFrAvjK,MISSING,0.509,0.422,0,-11.197,1,0.0272,0.644,0,0.0932,0.664,128.927,199467,4
2283,18882,If You Love Me (let Me Know),Olivia Newton-John,2sU0wR5zAs6tsen499fTcl,MISSING,0.595,0.495,5,-12.924,1,0.0346,0.587,0,0.125,0.819,128.817,196267,4
2284,18883,Landslide,Olivia Newton-John,3DwCoynmFd3LCUJlEk5POU,MISSING,0.737,0.71,9,-7.683,0,0.0392,0.142,8.63e-06,0.266,0.81,131.341,260244,4
2285,18885,Let Me Be There,Olivia Newton-John,0E4HRDc8ReRr7Fy59eW2bX,MISSING,0.589,0.487,2,-12.587,1,0.0328,0.251,2.9e-06,0.117,0.878,128.421,181733,4
2286,18886,Livin' In Desperate Times,Olivia Newton-John,2qBFFvrWX7ylo3p0FA8mBj,MISSING,0.674,0.694,10,-9.027,1,0.0676,0.159,0.000432,0.0463,0.832,94.024,243120,4
2287,18888,Make A Move On Me,Olivia Newton-John,5q8lvq2Z214JvqD7TS1lfr,MISSING,0.765,0.667,9,-8.605,1,0.0456,0.409,0.00111,0.128,0.566,122.493,197269,4
2288,18889,Making A Good Thing Better,Olivia Newton-John,3Z4rZQnJkYuLbM2INyo1P2,MISSING,0.404,0.569,9,-8.791,1,0.0503,0.165,0.000675,0.104,0.285,155.066,225853,4
2289,18893,Something Better To Do,Olivia Newton-John,7x7eiPhnwODlzKrm4fupzW,MISSING,0.675,0.352,0,-8.834,1,0.0317,0.582,8.35e-05,0.107,0.421,107.355,195067,4
2290,18895,The Rumour,Olivia Newton-John,48FBxiu1XGp4kpaHoh7Vln,MISSING,0.803,0.843,5,-3.678,1,0.0311,0.159,0,0.0513,0.952,131.25,238960,4
2291,18896,Tied Up,Olivia Newton-John,2zts0FxfX1ar6M4lFC6nK1,MISSING,0.799,0.605,11,-9.774,1,0.0303,0.329,5.66e-06,0.108,0.952,126.303,269367,4
2292,18902,"1 Step Forward, 3 Steps Back",Olivia Rodrigo,4wcBRRpIfesgcyUtis7PEg,MISSING,0.473,0.203,2,-12.627,1,0.102,0.941,0,0.126,0.419,168.884,163587,4
2293,18911,Hope Ur OK,Olivia Rodrigo,1zejeOnykpCoyVSit6Bwp3,MISSING,0.443,0.298,0,-12.181,1,0.0644,0.388,1e-05,0.103,0.172,77.253,209560,4
2294,18914,I Got A Sure Thing,Ollie & The Nightingales,5ei8EdWRV6SIHmTCWk47WJ,MISSING,0.564,0.428,11,-10.059,0,0.0265,0.312,1.13e-06,0.0774,0.58,97.925,160593,4
2295,18915,Breakin'...there's No Stopping Us,Ollie And Jerry,4AHO1zcF6lH8LRVPQrM8wN,MISSING,0.714,0.889,1,-5.238,1,0.0453,0.000283,0.144,0.0785,0.768,116.631,219667,4
2296,18921,Touch,Omarion,5RdYwQdxeI8wXBPVAd2M5T,MISSING,0.815,0.743,4,-7.565,1,0.0497,0.0839,0.000352,0.0621,0.949,115.033,203467,4
2297,18963,Kids,OneRepublic,5mQNY6pTeSDl2doFB7uLbE,MISSING,0.596,0.732,2,-6.189,1,0.0401,0.0153,0,0.318,0.228,99.98,238387,4
2298,18967,Wherever I Go,OneRepublic,7kftK4n15rl1wbpfjSq2Tk,MISSING,0.54,0.675,10,-6.449,0,0.0429,0.1,0,0.237,0.348,99.97,169773,4
2299,18970,Shifftee,Onyx,1SqHQgdPinZQEuWLa5yncL,MISSING,0.879,0.442,0,-10.006,0,0.0474,0.00107,0.673,0.0638,0.3,98.169,203467,4
2300,18994,The Lone Ranger,Oscar Brown Jr.,0IqIlCjIInQEuMOreaMnX2,MISSING,0.753,0.355,8,-10.209,1,0.321,0.111,2.34e-05,0.15,0.643,81.573,246480,4
2301,18997,Never Get Enough Of Your Love,"Oscar Toney, Jr.",6qZGAqcEYUt6EE6gI4rSr5,MISSING,0.412,0.516,0,-7.894,1,0.0282,0.388,0.00195,0.0841,0.359,92.177,179427,3
2302,18999,Without Love (There Is Nothing),"Oscar Toney, Jr.",4BQVBVTok2VEEv5qyiOB3G,MISSING,0.261,0.376,7,-7.275,1,0.0289,0.587,0.00382,0.157,0.336,150.789,225733,3
2303,19057,Good Time,Owl City & Carly Rae Jepsen,6LZmBv0ljDZbsFI01sQ6fN,MISSING,0.569,0.899,3,-3.757,1,0.15,0.0304,3.86e-06,0.424,0.625,126.054,205647,4
2304,19064,Listen To The Buddha,Ozo,5LcKuJLxeIIDrueZRUfwrD,MISSING,0.5,0.776,6,-8.888,1,0.0382,0.0016,0.00507,0.0694,0.815,181.081,384284,4
2305,19110,I Need A Girl (Part One),P. Diddy Featuring Usher & Loon,7x6dNrtwRBKwJtLsENBhYC,MISSING,0.688,0.409,10,-8.304,0,0.053,0.000695,0,0.273,0.647,178.583,288547,4
2306,19116,Downtown Venus,P.M. Dawn,2xYiobqN1NGwo4vh2SMUxi,MISSING,0.602,0.837,8,-10.22,0,0.0894,0.0129,0.000181,0.161,0.824,99.019,213133,4
2307,19120,Paper Doll,P.M. Dawn,4ydGqBCBGzTKkxFX1jMyDK,MISSING,0.725,0.894,6,-9.122,0,0.0838,0.00476,0.259,0.0489,0.529,105.723,293427,4
2308,19128,Believe It,PARTYNEXTDOOR & Rihanna,1Qgiyjt45CSrSi55i5VMqX,MISSING,0.431,0.7,6,-5.35,1,0.265,0.0901,0,0.216,0.73,157.871,183219,4
2309,19134,PPAP (Pen-Pineapple-Apple-Pen),PIKOTARO,1Xq1fe5v8YF1wI7oXuCAAH,MISSING,0.899,0.529,1,-5.512,1,0.0643,0.0438,0.316,0.0756,0.49,136.05,124853,4
2310,19135,I Saw It Cummin',PMD,7r8qcRj0EThY5Wz8boCuZi,MISSING,0.38,0.758,0,-10.088,1,0.309,0.000995,0.000362,0.24,0.494,174.095,242227,4
2311,19153,West Coast Woman,Painter,1tXqf5S0T73nNr6HQxdV8o,MISSING,0.403,0.839,0,-6.107,1,0.132,0.0117,0.000325,0.22,0.638,99.516,170360,4
2312,19168,The Only Difference Between Martyrdom And Suicide Is Press Coverage,Panic! At The Disco,4KZlOyei2Zql8eHEIyj7qX,MISSING,0.501,0.941,6,-3.487,0,0.199,0.0533,0,0.358,0.69,170.062,177520,4
2313,19200,I Just Can't Say No To You,Parker McGee,1tOFoFOeDpLo0j9ysPO496,MISSING,0.282,0.35,2,-13.695,1,0.0328,0.181,2.33e-05,0.0941,0.393,173.06,192733,4
2314,19201,Aqua Boogie (A Psychoalphadiscobetabioaquadoloop),Parliament,1Joux3Bp1cmwDHVum51kLn,MISSING,0.682,0.686,0,-8.921,1,0.0924,0.0688,7.68e-05,0.0601,0.69,105.568,565827,4
2315,19233,(Welcome) New Lovers,Pat Boone,657T90Nnp6WpwhZ8oyBCiU,MISSING,0.582,0.438,8,-16.499,1,0.0388,0.927,0.762,0.511,0.837,119.192,135736,4
2316,19235,Beach Girl,Pat Boone,6DOY7bW1mRihwsLEVXbBdl,MISSING,0.541,0.37,4,-13.217,1,0.0388,0.923,0.024,0.205,0.528,104.134,131832,4
2317,19236,Beyond The Sunset,Pat Boone,1BAoyWnjDtKYVnhoxClcAI,MISSING,0.293,0.144,0,-21.792,1,0.0388,0.624,6.04e-05,0.123,0.418,145.033,175280,3
2318,19241,Fools Hall Of Fame,Pat Boone,5RLaugGtUgimPZjTfdpqDC,MISSING,0.461,0.144,6,-20.989,1,0.0358,0.98,0.963,0.639,0.475,66.956,145112,4
2319,19249,Johnny Will,Pat Boone,6F7dr44klyiVBzf2SM599j,MISSING,0.492,0.566,9,-7.131,1,0.0737,0.857,0,0.0936,0.954,186.603,145947,4
2320,19256,Spring Rain,Pat Boone,5s6SKjktQb2mSRWhAbMw24,MISSING,0.535,0.247,8,-13.288,1,0.0355,0.807,0,0.226,0.363,78.358,173853,5
2321,19264,With The Wind And The Rain In Your Hair,Pat Boone,4RNxyY3IGdkg1BS4WMRRUw,MISSING,0.383,0.282,0,-10.131,1,0.0286,0.636,0.0265,0.0841,0.458,84.201,155467,4
2322,19267,Let Me,Pat Green,4cJCNgN7nEF6Y560qcAAaQ,MISSING,0.457,0.638,7,-5.385,0,0.028,0.0389,6.57e-05,0.42,0.491,143.833,230587,4
2323,19270,Desafinado (Slightly Out Of Tune),Pat Thomas,0QYMNPVgsN3dCfYpIKADOa,MISSING,0.455,0.463,5,-10.802,1,0.0432,0.769,0,0.176,0.649,91.07,153211,4
2324,19273,Pick Me Up On Your Way Down,Pat Zill,7HkcaV5ZA9vry6tKf4lAek,MISSING,0.558,0.771,4,-2.618,1,0.0568,0.859,5.67e-06,0.193,0.917,157.715,133747,4
2325,19274,Jupiter-C,Pat and the Satellites,1HjnbOiPwZt0RXOPUpohZp,MISSING,0.463,0.903,11,-10.218,0,0.0606,0.609,0.828,0.176,0.301,125.217,134627,4
2326,19275,Pull Up To The Bumper,Patra,1xPj2SJktHQZxzHB3YQZc9,MISSING,0.807,0.778,1,-6.32,1,0.136,0.0685,0.00143,0.286,0.664,107.532,250760,4
2327,19279,Feels So Real (Won't Let Go),Patrice Rushen,6OTqMkJyg3dsr0GZU5OyoZ,MISSING,0.89,0.451,9,-7.753,0,0.0835,0.0316,0.0824,0.0203,0.768,104.143,409648,4
2328,19280,Forget Me Nots,Patrice Rushen,4UQH52FfgGpzDShKDbBvEA,MISSING,0.918,0.459,6,-6.962,0,0.0427,0.079,0.0593,0.0532,0.962,113.818,284507,4
2329,19297,Who Can I Count On,Patsy Cline,6R5Hl2c1fcHLqvWtdZr3wm,MISSING,0.646,0.326,9,-13.831,1,0.0368,0.599,0,0.141,0.926,174.462,134907,4
2330,19298,Every Home Should Have One,Patti Austin,2qPk8zMEbMkEOcFvxt32c9,MISSING,0.782,0.637,2,-12.656,1,0.0268,0.149,2.25e-05,0.0513,0.924,102.216,206960,4
2331,19299,It's Gonna Be Special,Patti Austin,5smsqd9I4kGsGEqbpy9jto,MISSING,0.713,0.833,6,-5.835,0,0.0677,0.437,0,0.841,0.732,121.81,259013,4
2332,19300,The Heat Of Heat,Patti Austin,563gdtCNV5n8UCbRN1PRAi,MISSING,0.762,0.424,2,-12.499,1,0.0288,0.0668,0,0.054,0.731,113.567,289227,4
2333,19325,Go On Home,Patti Page,1DkKuAjfuTMypBMQbauk1L,MISSING,0.23,0.347,3,-11.24,1,0.0411,0.922,1.15e-06,0.969,0.281,82.54,152347,4
2334,19332,Most People Get Married,Patti Page,0grltc7CcoTou3X9l9Y6op,MISSING,0.51,0.477,3,-11.894,1,0.121,0.865,0,0.93,0.965,159.528,126893,4
2335,19333,One Of Us (Will Weep Tonight),Patti Page,2QWqvp7dtaZRKHfb4STRH6,MISSING,0.311,0.183,9,-20.894,1,0.0433,0.85,0,0.12,0.505,93.324,153760,4
2336,19350,Whenever She Holds You,Patty Duke,34l5f31YtT0WFj1mY4QswG,MISSING,0.36,0.331,10,-10.477,1,0.0263,0.914,4.8e-06,0.12,0.16,96.251,149827,4
2337,19352,Lovin' All Night,Patty Loveless,4b1VB40YkgEBiwhPfLEDTY,MISSING,0.493,0.781,4,-8.663,0,0.0487,0.22,2.29e-06,0.122,0.729,171.982,217267,4
2338,19354,Downtown Train,Patty Smyth,59Tqt3Bc49pRcNoVbFncWU,MISSING,0.494,0.261,11,-8.67,1,0.0367,0.908,1.87e-06,0.103,0.495,104.877,287531,4
2339,19367,Do I Love You,Paul Anka,3FzBnvgfv3KzOQeCi64hNs,MISSING,0.576,0.368,8,-10.321,1,0.0258,0.671,4.4e-06,0.162,0.381,141.889,291213,4
2340,19373,Happy,Paul Anka,4fw2iGFp7f43NKSJnw4YM7,MISSING,0.533,0.752,2,-8.918,1,0.0384,0.558,0,0.138,0.956,124.903,148467,4
2341,19374,Hello Jim,Paul Anka,13adn9kcWKXcUgjWHBZxEJ,MISSING,0.555,0.393,7,-7.758,1,0.0294,0.811,0.00741,0.101,0.578,104.856,146889,3
2342,19375,Hello Young Lovers,Paul Anka,4b0SjHz2Mx8ojYqeaNN2Vk,MISSING,0.409,0.444,5,-9.667,1,0.0399,0.8,0,0.0795,0.612,138.428,155533,4
2343,19384,Just Young,Paul Anka,6mfN5EXwjQ4hIZLg4LxFqq,MISSING,0.59,0.475,5,-11.616,1,0.0292,0.266,0,0.283,0.86,115.739,154699,4
2344,19385,Kissin' On The Phone,Paul Anka,5mSQYkc6w514Xk4mxfMj0p,MISSING,0.676,0.323,5,-13.448,1,0.0348,0.797,0,0.398,0.742,125.545,157598,4
2345,19391,My Best Friend's Wife,Paul Anka,4mvDJWv8eZxPOojElYAzwQ,MISSING,0.579,0.594,9,-12.781,1,0.0485,0.702,0,0.35,0.543,137.552,173600,4
2346,19396,Sincerely,Paul Anka,6sxiBf4nakkuavpix00POy,MISSING,0.457,0.466,5,-11.685,1,0.032,0.609,0,0.2,0.71,111.621,157663,4
2347,19397,Something Happened,Paul Anka,4tzkHJ5Si62WftfAeHfOpR,MISSING,0.31,0.331,5,-10.997,1,0.0319,0.57,0,0.256,0.671,116.43,159793,3
2348,19399,The Story Of My Love,Paul Anka,2X6ekGCm0AOd4DUGyZicJ9,MISSING,0.539,0.417,4,-11.188,0,0.038,0.698,0,0.38,0.828,121.683,150493,4
2349,19408,Button Off My Shirt,Paul Carrack,0U5jHXVeyHAGQSfuzsDZrY,MISSING,0.69,0.564,11,-13.134,0,0.0347,0.0752,0,0.0529,0.947,101.296,226360,4
2350,19410,I Live By The Groove,Paul Carrack,7urKVEhQybtxqAzvxSbVVc,MISSING,0.681,0.749,9,-10.861,0,0.0361,0.0415,1.27e-05,0.103,0.935,122.847,252373,4
2351,19412,One Good Reason,Paul Carrack,2DaAj3AbV0zdVmawtMbRmd,MISSING,0.583,0.713,11,-11.227,0,0.0281,0.056,3.04e-05,0.0502,0.697,113.192,199600,4
2352,19413,When You Walk In The Room,Paul Carrack,3ZXsYdZyRNWzWqfS3noLYH,MISSING,0.614,0.599,6,-12.27,0,0.0288,0.129,0,0.2,0.595,113.109,211333,4
2353,19430,Ginnie Bell,Paul Dino,0Qo2i9jQ7NHwLaukAAycB7,MISSING,0.589,0.686,2,-6.393,1,0.0295,0.423,0,0.0542,0.888,105.718,130400,4
2354,19432,Midnite Special,Paul Evans,2k8tYlQQ6VatrvY2EkY6kS,MISSING,0.515,0.561,7,-8.756,1,0.0474,0.719,0,0.19,0.962,148.638,127106,4
2355,19434,(Seven Little Girls) Sitting In The Back Seat,Paul Evans and the Curls,1Z2oCnZsM9rDyzaiOrbjBX,MISSING,0.782,0.262,9,-15.667,1,0.0777,0.829,0,0.259,0.686,123.823,136095,4
2356,19437,Rain Forest,Paul Hardcastle,3dbpLKZFd8Oc19cqiSuWoW,MISSING,0.776,0.703,6,-16.545,1,0.0499,0.00108,0.881,0.352,0.918,125.952,448480,4
2357,19444,Love In Every Room,Paul Mauriat And His Orchestra,6PJa8wlBrugGjMYFELF4au,MISSING,0.452,0.493,10,-8.686,0,0.0353,0.769,0.872,0.222,0.774,123.891,148006,4
2358,19449,Freedom,Paul McCartney,2gmjV6gyMMKOrwqsktfVlc,MISSING,0.43,0.86,7,-5.163,1,0.0375,0.0895,0,0.413,0.824,104.767,213893,4
2359,19453,Press,Paul McCartney,6wvBLdQQHLCNds52FbZpZL,MISSING,0.676,0.808,0,-11.029,1,0.034,0.0309,0.00229,0.148,0.866,113.061,283093,4
2360,19471,Heaven On The 7th Floor,Paul Nicholas,61xBYXrZu2HNb2ns7TF8Yb,MISSING,0.76,0.87,5,-6.334,0,0.122,0.392,0,0.234,0.928,126.196,170500,4
2361,19472,On The Strip,Paul Nicholas,59VyJv1490od8BoGTk7iRm,MISSING,0.763,0.84,5,-7.078,0,0.128,0.161,0,0.107,0.936,126.221,168757,4
2362,19474,Pin The Tail On The Donkey,Paul Peek,1CPT5iULjqtTNH4Qa72IT3,MISSING,0.609,0.708,8,-7.466,1,0.14,0.397,0,0.065,0.891,136.452,116973,4
2363,19475,Amy,Paul Petersen,7zWLrAacegtrCyHYjYyuJj,MISSING,0.383,0.53,8,-7.489,1,0.0272,0.765,0.0372,0.0724,0.462,85.397,144427,4
2364,19476,Keep Your Love Locked (Deep In Your Heart),Paul Petersen,1jYs7EODWa7Zm2lS8YpiZi,MISSING,0.481,0.197,9,-14.233,1,0.0363,0.582,0,0.15,0.62,119.024,133333,4
2365,19533,First Day Back At School,Paul and Paula,5WiUsIlu5Mz6mVA6cAdjqr,MISSING,0.814,0.439,2,-9.779,1,0.0423,0.651,4.64e-06,0.254,0.965,122.167,146733,4
2366,19534,First Quarrel,Paul and Paula,5QAe7O4HEQoFRqLE54FXi9,MISSING,0.613,0.354,3,-8.298,1,0.0261,0.788,1.77e-06,0.0831,0.721,105.693,155067,3
2367,19536,"Something Old, Something New",Paul and Paula,4HnBs3iAj3MHM93BAUm93D,MISSING,0.674,0.23,7,-9.278,1,0.0313,0.648,0,0.111,0.326,104.986,131733,3
2368,19537,Young Lovers,Paul and Paula,1S4HEnejULBMToPLRaA9Vn,MISSING,0.369,0.345,2,-9.724,1,0.0346,0.795,0,0.213,0.566,202.388,155528,3
2369,19560,Ni Una Sola Palabra,Paulina Rubio,5xXYuYk2CzHfk3kLKYmRRb,MISSING,0.764,0.805,5,-3.814,0,0.0294,0.0385,0,0.163,0.646,130.097,224787,4
2370,19620,Pickin' Wild Mountain Berries,Peggy Scott & Jo Jo Benson,2rqaOgw9B4JYSqWTq0QsOT,MISSING,0.861,0.595,7,-10.329,1,0.0583,0.158,0.0243,0.0735,0.961,123.781,168000,4
2371,19624,Lady Bump,Penny Mclean,31UBcyZkwJRy2ZV5XpMlxh,MISSING,0.831,0.511,2,-14.578,0,0.115,0.00343,0.000686,0.0519,0.965,122.038,226640,4
2372,19633,All Right Now,Pepsi & Shirlie,4wfXByLHBarfW2mRtxew5z,MISSING,0.729,0.873,0,-6.506,1,0.0454,0.38,0,0.558,0.743,114.604,217320,4
2373,19634,Heartache,Pepsi & Shirlie,7fAG6OX2mIsIUQZHhY1RGk,MISSING,0.768,0.812,2,-6.165,1,0.0301,0.0401,8.51e-06,0.21,0.818,123.759,217587,4
2374,19653,Paris,Perez Prado And His Orchestra,19dR7oXMkFo9az2tl0AnsB,MISSING,0.648,0.62,7,-19.224,1,0.0475,0.324,0.00191,0.251,0.902,126.536,143787,4
2375,19655,Patricia - Twist,Perez Prado And His Orchestra,3WBvbv6K2QBN9tQACYh8nQ,MISSING,0.658,0.904,0,-10.319,1,0.0351,0.505,0.865,0.31,0.963,101.479,155037,4
2376,19656,Ooh La La (I Can't Get Over You),Perfect Gentlemen,2obTnCmXErghJPwnXFw4tV,MISSING,0.645,0.328,7,-11.329,0,0.0275,0.481,0,0.0812,0.296,136.433,286067,4
2377,19658,(I Love You) Don't You Forget It,Perry Como,4cYpA6HHeCRFb7OpUARZ87,MISSING,0.721,0.429,11,-14.343,0,0.0434,0.876,2.18e-06,0.0605,0.857,94.116,146100,4
2378,19661,Caterina,Perry Como,1YwTdOrpiKmT4VRXzn4asr,MISSING,0.544,0.405,7,-11.228,0,0.0319,0.938,0,0.28,0.514,138.065,127653,4
2379,19672,Moon Talk,Perry Como,0rKd9qeK0UPdqgYyQ46nhS,MISSING,0.709,0.422,4,-12.306,1,0.0367,0.969,0.015,0.137,0.865,123.578,153360,4
2380,19677,Tomboy,Perry Como,0RbTBoi0pRV80KIsfEGSI9,MISSING,0.57,0.549,7,-8.707,0,0.0445,0.761,0,0.163,0.925,154.863,121320,4
2381,19703,Eighteen With A Bullet,Pete Wingfield,5Db6sVQqeSoe8SN7JZrpPz,MISSING,0.792,0.24,0,-19.01,1,0.0464,0.151,0.00141,0.106,0.677,112.662,211001,3
2382,19712,Sunday For Tea,Peter And Gordon,0rGpTr0VnfnWBEgJGE0Ahq,MISSING,0.589,0.426,5,-8.021,1,0.0335,0.717,0,0.0586,0.562,61.698,142320,4
2383,19713,The Jokers,Peter And Gordon,5dBz2xOUF0DgjcbBNYmU0p,MISSING,0.378,0.754,3,-6.016,1,0.0426,0.185,0,0.145,0.707,163.65,131693,4
2384,19720,Do Ya Wanna Get Funky With Me,Peter Brown,1nQXBv7sxWQLUeLTqQUNB8,MISSING,0.703,0.709,4,-13.972,0,0.0589,0.000225,0.0107,0.336,0.415,98.093,280400,4
2385,19738,Lying,Peter Frampton,5kHVs02HH3lLmkM1TuXow2,MISSING,0.673,0.86,5,-4.067,1,0.0315,0.0342,0.00046,0.068,0.763,117.997,253133,4
2386,19742,Big Time,Peter Gabriel,4ntgZejDFU8Bw2uRD09n7b,MISSING,0.729,0.947,6,-2.742,1,0.0556,0.306,0.000257,0.0672,0.96,116.262,267987,4
2387,19743,Digging In The Dirt,Peter Gabriel,6O11m7DJQCYR2GF8cQn1CF,MISSING,0.712,0.704,1,-8.817,1,0.0663,0.202,0.00317,0.139,0.54,80.936,318067,4
2388,19744,Games Without Frontiers,Peter Gabriel,1SXSLvVq87U2DctZDXU5Id,MISSING,0.735,0.724,6,-9.563,1,0.0518,0.349,3.02e-05,0.132,0.921,96.046,246667,4
2389,19749,Steam,Peter Gabriel,2wPTuonKLuHOc3034E7lLY,MISSING,0.7,0.883,3,-4.959,0,0.076,0.106,0.000477,0.237,0.706,108.521,363067,4
2390,19754,"Theme From ""Summer Of '42""",Peter Nero,7IjHLTwhpjcOOVmg3wf6qW,MISSING,0.323,0.0394,2,-25.406,0,0.0369,0.956,0.824,0.0942,0.0396,112.038,231373,4
2391,19758,Gee Baby,Peter Shelley,19klrUEpeyhYNyy7YDdVdc,MISSING,0.398,0.517,4,-8.661,0,0.0328,0.31,1.66e-06,0.165,0.527,97.773,175906,4
2392,19762,99 Worlds,Peter Wolf,4YOzKJAdIzFryLFeF6VYXy,MISSING,0.648,0.913,0,-10.41,1,0.0363,0.202,6.13e-05,0.656,0.914,133.302,216107,4
2393,19776,If I Had A Hammer (The Hammer Song),"Peter, Paul & Mary",4iZI0Z4A7gSnWGkCSzHjG9,MISSING,0.515,0.173,9,-14.158,1,0.0317,0.648,0,0.554,0.682,90.353,124225,4
2394,19784,The Cruel War,"Peter, Paul & Mary",20UF6FRt78ROd6WgncPehW,MISSING,0.422,0.176,7,-15.636,1,0.0281,0.904,1.07e-06,0.0719,0.122,98.862,209400,4
2395,19793,American Boys,Petula Clark,5azu75l6zBBna2JHBLseCg,MISSING,0.469,0.437,0,-7.654,1,0.027,0.763,1.39e-05,0.189,0.597,139.126,174067,4
2396,19802,Look At Mine,Petula Clark,5YJ0ZY6FUTJacEExjGwQiq,MISSING,0.456,0.754,5,-8.856,1,0.107,0.606,3.58e-05,0.3,0.813,165.244,174693,4
2397,19803,My Guy,Petula Clark,1d7r7hVBbZ0ui4Yh2tedFA,MISSING,0.658,0.761,8,-4.85,1,0.0441,0.608,4.03e-06,0.404,0.822,135.691,178160,4
2398,19806,No One Better Than You,Petula Clark,5aA2EY9ZSK3yfbjM9QLGX6,MISSING,0.667,0.555,7,-9.405,1,0.0316,0.43,0,0.234,0.688,121.501,182133,4
2399,19811,Wedding Song (There Is Love),Petula Clark,3vGXU8AxtVrlHrmiIM9qRN,MISSING,0.428,0.458,0,-6.779,1,0.0267,0.726,6.77e-06,0.119,0.251,146.845,195027,4
2400,19814,"So Long (Well, Well, Well)",Phajja,2p9tUKtO4z88fVIll5OCwx,MISSING,0.726,0.454,10,-8.528,1,0.0253,0.432,0.00168,0.0446,0.545,79.913,262333,4
2401,19821,Sangria Wine,Pharrell Williams x Camila Cabello,6XlSyYFTU1nodeWwwzVgTV,MISSING,0.831,0.713,1,-3.646,0,0.094,0.181,0,0.0572,0.69,132.109,202853,4
2402,19848,Sea Of Love,Phil Phillips With The Twilights,74mXvUVAyMndH3e04zE141,MISSING,0.477,0.403,7,-11.564,1,0.0279,0.925,0,0.188,0.387,127.422,144867,3
2403,19849,Precious To Me,Phil Seymour,47bbgfGKCUmf4tWsbs9rTj,MISSING,0.701,0.871,11,-5.916,0,0.0281,0.0192,0,0.0903,0.953,129.57,171160,4
